Symbol,Company Name,Security Type,IPO Year,IPO Start Date,IPO End Date,Listing Date,Issue Price (₹),Price Band Low (₹),Price Band High (₹),Face Value (₹),Lot Size (shares),Issue Size,Issue Type,Registrar,QIB Subscription (x),NII Subscription (x),RII Subscription (x),Employee Subscription (x),Total Subscription (x),QIB Shares Offered,NII Shares Offered,RII Shares Offered,Total Shares Offered,QIB Shares Bid For,NII Shares Bid For,RII Shares Bid For,Total Shares Bid For,Listing Day Close (₹),Listing Week Close (₹),Listing Day Gain (%),Listing Week Gain (%)
AMANTA,Amanta Healthcare Limited,BE,2025,01-SEP-2025,03-SEP-2025,09-SEP-2025,126.0,120.0,126.0,10.0,,"Initial Public Offer of Fresh Issue up to 1,00,00,000 Equity Shares (including Anchor Allocation of 30,00,000 Equity Shares)",100% Book Building,MUFG Intime India Private Limited (formerly Link intime India Private Limited),28.925568,143.71273,34.860166,,56.490116,2000000.0,1500000.0,3500000.0,7000000.0,57851136.0,215569095.0,146284558.0,395430812.0,,,,
OPTIVALUE,Optivalue Tek Consulting Limited,SME,2025,02-SEP-2025,04-SEP-2025,10-SEP-2025,84.0,80.0,84.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,57548800.0,105827200.0,81929600.0,163376000.0,,,,
VIGOR,Vigor Plast India Limited,SME,2025,04-SEP-2025,09-SEP-2025,12-SEP-2025,81.0,77.0,81.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,2324800.0,3292800.0,2617600.0,5617600.0,,,,
TAURIAN,Taurian MPS Limited,SME,2025,09-SEP-2025,11-SEP-2025,16-SEP-2025,171.0,162.0,171.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,6940000.0,6024800.0,4028000.0,12964800.0,,,,
URBANCO,Urban Company Limited,EQ,2025,10-SEP-2025,12-SEP-2025,17-SEP-2025,103.0,98.0,103.0,1.0,,"Initial Public Offer of Fresh Issue upto 4,695 Million and Offer for Sale upto 14,280 Million and Employee Reservation Portion upto 25 Million (Including anchor portion of 8,29,00,485 Equity Shares)",100% Book Building,MUFG Intime India Private Limited (formerly as Link Intime India Private Limited),81.20536298003321,48.94342932071202,25.811509502720863,18.66275302778945,62.22015184815402,58086735.0,29043367.0,19362244.0,106773244.0,4716954400.0,1421481980.0,963761785.0,6643447455.0,,,,
SHRINGARMS,Shringar House of Mangalsutra Limited,EQ,2025,10-SEP-2025,12-SEP-2025,17-SEP-2025,165.0,155.0,165.0,10.0,,"Initial Public Offer of Fresh Issue up to 24,300,000 Equity Shares (including Employee Reservation Portion upto 20,000 Equity Shares and anchor portion of 72,84,000 Equity Shares)",100% Book Building,MUFG Intime India Private Limited,75.00324958813839,42.19386326194399,13.209485761355612,35.8245,37.07431417489422,4856000.0,3642000.0,8498000.0,17016000.0,364215780.0,153670050.0,103574070.0,630856530.0,,,,
DEVX,Dev Accelerator Limited,BE,2025,10-SEP-2025,12-SEP-2025,17-SEP-2025,61.0,56.0,61.0,10.0,,"Initial Public Offer of Fresh Issue of up to 2,35,00,000 Equity Shares (Including anchor investor portion of 1,03,52,925 Equity Shares)",100% Book Building,KFIN Technologies Limited,14.263840653728296,48.15703098399728,96.27906026557712,12.195714285714285,37.735490213602645,6901950.0,3450975.0,2300650.0,13147075.0,98448315.0,166188710.0,97156755.0,496111320.0,,,,
GML,Galaxy Medicare Limited,SME,2025,10-SEP-2025,12-SEP-2025,17-SEP-2025,54.0,51.0,54.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,80000.0,2474000.0,1928000.0,2554000.0,,,,
TECHD,TechD Cybersecurity Limited,SME,2025,15-SEP-2025,17-SEP-2025,22-SEP-2025,193.0,183.0,193.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,109122000.0,368461800.0,284049000.0,477583800.0,,,,
EUROPRATIK,Euro Pratik Sales Limited,EQ,2025,16-SEP-2025,18-SEP-2025,23-SEP-2025,247.0,235.0,247.0,1.0,,"Initial Public Offer of Offer for sale of up to Rs. 4,513.15 Million (Including anchor investor portion of 54,64,554 Equity Shares)",100% Book Building,MUFG Intime India Private Limited,0.5796667695639297,0.9746925097099448,0.6494119711762457,1.7821405350544728,0.7042595048519541,3829062.0,2871798.0,6700862.0,13464781.0,2219580.0,2799120.0,2028120.0,9482700.0,,,,
VMSTMT,VMS TMT Limited,BE,2025,17-SEP-2025,19-SEP-2025,24-SEP-2025,99.0,94.0,99.0,10.0,,"Initial Public Offer of Fresh Issue of aggregating up to 1,50,00,000 Equity shares (including anchor portion of 27,00,000 Equity Shares)",100% Book Building,KFin Technologies Limited,77.22558333333333,143.4575,28.17062,,63.46814634146342,1800000.0,3000000.0,7500000.0,12300000.0,139006050.0,430372500.0,297397950.0,780658200.0,,,,
IVALUE,Ivalue Infosolutions Limited,EQ,2025,18-SEP-2025,22-SEP-2025,25-SEP-2025,299.0,284.0,299.0,2.0,,"Offer for Sale up to 1,87,38,958 Equity Shares including Anchor Allocation 56,21,686 Equity Shares",100% Book Building,KFin Technologies Limited,1.6665412594935898,0.708648363267403,0.5272056567859537,,0.8916106946627317,3747792.0,2810844.0,6558636.0,13117272.0,6245850.0,1991900.0,958800.0,11695500.0,,,,
GKENERGY,GK Energy Limited,EQ,2025,19-SEP-2025,23-SEP-2025,26-SEP-2025,153.0,145.0,153.0,2.0,,"Initial Public Offer of Fresh Issue up to 4000 million and Offer for Sale up to 42,00,000 Equity Shares (Including anchor investor portion of 91,03,136 Equity Shares)",100% Book Building,MUFG Intime India Private Limited,117.62289884225198,78.71844705806355,13.190515599173157,,56.88025785151032,6287724.0,4767931.0,11125173.0,22180828.0,739580324.0,375324124.0,266088424.0,1261651216.0,,,,
SAATVIK,Saatvik Green Energy Limited,EQ,2025,19-SEP-2025,23-SEP-2025,26-SEP-2025,465.0,442.0,465.0,2.0,,"Initial Public Offer of Fresh Issue of up to Rs. 7,000 Million and Offer for Sale of up to Rs. 2,000 Million (Including anchor investor portion of 57,93,547 Equity Shares)",100% Book Building,KFIN Technologies Limited,5.312853664725163,6.47385539417072,1.5861845121405849,3.0872221448329387,3.696153509291289,4063347.0,3047512.0,7110860.0,14271970.0,21587968.0,19729152.0,13285696.0,52751392.0,,,,
SIDDHICOTS,Siddhi Cotspin Limited,SME,2025,19-SEP-2025,23-SEP-2025,26-SEP-2025,108.0,102.0,108.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,10772400.0,8256000.0,1762800.0,19028400.0,,,,
GANESHCP,Ganesh Consumer Products Limited,EQ,2025,22-SEP-2025,24-SEP-2025,29-SEP-2025,322.0,306.0,322.0,10.0,,"Initial Public Offer of Fresh Issue up to 1300 million and Offer for Sale up to 86,58,333 Equity Shares (Including anchor investor portion of 37,99,362 Equity Shares)",100% Book Building,MUFG Intime India Private Limited,1.9834611664596813,2.710758566477293,0.637163172697528,1.182026441445171,1.4571231795236836,2438987.0,1931103.0,4505907.0,8912228.0,4837636.0,5234754.0,1571084.0,12986214.0,,,,
ATLANTAELE,Atlanta Electricals Limited,EQ,2025,22-SEP-2025,24-SEP-2025,29-SEP-2025,754.0,718.0,754.0,2.0,,"Initial Public Offer of Fresh Issue of up to Rs. 4,000 million and Offer for Sale of up to 3,810,895 Equity Shares (Including anchor investor portion of 27,14,885 Equity Shares)",100% Book Building,MUFG Intime India Private Limited,100.68265181421437,29.56656720435496,5.249572531042699,1.5028123379989633,36.7475255179409,1805134.0,1396844.0,3259301.0,6538439.0,181745678.0,41299882.0,27253144.0,240271454.0,,,,
PRIMECAB,Prime Cable Industries Limited,SME,2025,22-SEP-2025,24-SEP-2025,29-SEP-2025,83.0,78.0,83.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,9068800.0,6694400.0,4715200.0,15763200.0,,,,
STYL,Seshaasai Technologies Limited,EQ,2025,23-SEP-2025,25-SEP-2025,30-SEP-2025,423.0,402.0,423.0,10.0,,"Initial Public Fresh Issue upto 4800.03 million and Offer of Offer for sale of up to 78,74,015 Equity Shares (including Anchor Allocation portion of 57,52,296 Equity Shares)",100% Book Building,MUFG Intime India Private Limited,126.24789269069193,32.37039817910504,5.889817210333665,5.356935997683174,45.06961889926669,3829528.0,2964696.0,6917623.0,13767095.0,483469840.0,95968390.0,63578025.0,620477725.0,,,,
SOLARWORLD,Solarworld Energy Solutions Limited,EQ,2025,23-SEP-2025,25-SEP-2025,30-SEP-2025,351.0,333.0,351.0,5.0,,"Initial Public Offer of Fresh Issue of up to Rs. 4,400 Million and Offer for Sale of up to Rs. 500 Million (Including anchor investor portion of 62,82,051 Equity Shares)",100% Book Building,MUFG Intime India Private Limited,44.06810145129116,35.32738343073395,23.04114318257037,,37.86118655267974,4414414.0,2207207.0,1471471.0,8093092.0,194534844.0,77974848.0,49723590.0,306414066.0,,,,
JARO,Jaro Institute of Technology Management and Research Limited,EQ,2025,23-SEP-2025,25-SEP-2025,30-SEP-2025,890.0,846.0,890.0,10.0,,"Initial Public offer of up to Rs. 4,500 million comprising Fresh Issue aggregating up to Rs. 1,700 million and an Offer for Sale aggregating up to Rs. 2,800 million (Including anchor investor portion of 15,16,853 Equity Shares)",100% Book Building,Bigshare Services Private Limited,21.344091954628045,20.57797168221008,5.237564336290126,,13.126659368685214,1063829.0,797873.0,1861702.0,3723404.0,22706464.0,16418608.0,9392192.0,48875856.0,,,,
ARSSBL,Anand Rathi Share and Stock Brokers Limited,EQ,2025,23-SEP-2025,25-SEP-2025,30-SEP-2025,414.0,393.0,414.0,5.0,,"Initial Public Offer of Fresh Issue up to 7450 million (Including anchor investor portion of 53,26,086 Equity Shares)",100% Book Building,MUFG Intime India Private Limited,28.36734441807512,19.043012193869984,2.849376745584422,0.7155248234519153,13.34807744948831,3740457.0,2805344.0,6545802.0,13363342.0,106106832.0,53422200.0,34196292.0,178374924.0,,,,
MGSL,Matrix Geo Solutions Limited,SME,2025,23-SEP-2025,25-SEP-2025,30-SEP-2025,104.0,98.0,104.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,9135600.0,5097600.0,3729600.0,14233200.0,,,,
ECOLINE,Ecoline Exim Limited,SME,2025,23-SEP-2025,25-SEP-2025,30-SEP-2025,141.0,134.0,141.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,9795000.0,4451000.0,2674000.0,14246000.0,,,,
JAINREC,Jain Resource Recycling Limited,EQ,2025,24-SEP-2025,26-SEP-2025,01-OCT-2025,232.0,220.0,232.0,2.0,,"Initial Public Offer of Fresh Issue of up to Rs. 5,000 Million and Offer for Sale of up to Rs. 7,500 Million (Including anchor investor portion of 2,42,45,689 Equity Shares)",100% Book Building,KFin Technologies Limited,14.326625738452025,3.7378759169453626,1.813290042025281,,9.163632933236254,17045454.0,8522727.0,5681818.0,31249999.0,244203840.0,31856896.0,20894400.0,286363520.0,,,,
EPACKPEB,Epack Prefab Technologies Limited,EQ,2025,24-SEP-2025,26-SEP-2025,01-OCT-2025,204.0,194.0,204.0,2.0,,"Initial Public Fresh Issue upto 3000 million and Offer of Offer for sale of up to 1,00,00,000 Equity Shares (including Anchor Allocation portion of 74,11,764 Equity Shares)",100% Book Building,KFin Technologies Limited,1.612738837251169,2.033059062914639,0.9246171501817922,,1.356523784835889,4938143.0,3819588.0,8912372.0,17670103.0,7963935.0,7765448.0,4062888.0,23969915.0,,,,
BMWVENTLTD,BMW Ventures Limited,BE,2025,24-SEP-2025,26-SEP-2025,01-OCT-2025,99.0,94.0,99.0,10.0,,"Initial Public Offer of up to 2,34,00,000 Equity shares",100% Book Building,Cameo Corporate Services Limited,1.9520299145299145,2.5826216168091167,0.6050754985754986,,1.0931561111111112,234000.0,5616000.0,17550000.0,23400000.0,456775.0,14504003.0,1033897.0,25579853.0,,,,
GURUNANAK,Gurunanak Agriculture India Limited,SME,2025,24-SEP-2025,26-SEP-2025,01-OCT-2025,75.0,75.0,75.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,720000.0,478400.0,720000.0,,,,
TRUALT,TruAlt Bioenergy Limited,EQ,2025,25-SEP-2025,29-SEP-2025,03-OCT-2025,496.0,472.0,496.0,10.0,,"Initial Public Fresh Issue upto 7500 million and Offer of Offer for sale of up to 18,00,000 Equity Shares (including Anchor Allocation of 50,76,289 Equity Shares)",100% Book Building,Bigshare Services Private Limited,128.44358993057415,70.85586259527601,7.7911587948589025,,55.61565592568899,3510508.0,2653475.0,6191441.0,12355424.0,450902250.0,188014260.0,134923410.0,687155010.0,,,,
JKIPL,Jinkushal Industries Limited,BE,2025,25-SEP-2025,29-SEP-2025,03-OCT-2025,121.0,115.0,121.0,10.0,,"Initial Public Offer of 95,99,548 comprising Fresh Issue upto 86,40,000 Equity Shares and Offer of Offer for sale of up to 9,59,548 Equity Shares ( including Anchor Allocation 28,78,500 Equity Shares)",100% Book Building,Bigshare Services Private Limited,28.92263618965134,77.3620161493625,28.85003520998904,,39.264108811602,1921273.0,1439933.0,3359842.0,6721048.0,55568280.0,111396120.0,69769920.0,263895960.0,,,,
PACEDIGITK,Pace Digitek Limited,EQ,2025,26-SEP-2025,30-SEP-2025,06-OCT-2025,219.0,208.0,219.0,2.0,,"Initial Public Offer of Fresh Issue up to Rs.8191.48 million (including Employee Reservation Portion upto 20.00 million and anchor investor portion of 1,11,93,807 Equity Shares)",100% Book Building,MUFG Intime India Private Limited,1.461553371936612,1.99625616950582,0.6577017294508755,0.9409110563817188,1.1733077162289898,7857191.0,5892895.0,13750087.0,27606555.0,11483704.0,11763728.0,7926896.0,32390984.0,,,,
MPEL,Manas Polymers and Energies Limited,SME,2025,26-SEP-2025,30-SEP-2025,06-OCT-2025,81.0,76.0,81.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,1854400.0,1368000.0,724800.0,3222400.0,,,,
OMFREIGHT,Om Freight Forwarders Limited,BE,2025,29-SEP-2025,03-OCT-2025,08-OCT-2025,135.0,128.0,135.0,10.0,,"Initial Public Offer of Fresh Issue of aggregating up to Rs. 244.36 million and Offer for Sale up to 7,250,000 Equity Shares (Including anchor investor portion of 11,77,710 Equity Shares)",100% Book Building,Bigshare Services Private Limited,3.87675409652704,4.787106918238994,1.7661535039493312,0.3331689272503083,2.7156562285073345,1341075.0,1764900.0,4360865.0,7916945.0,5199018.0,8448765.0,4997997.0,21499701.0,,,,
FABTECH,Fabtech Technologies Limited,BE,2025,29-SEP-2025,01-OCT-2025,07-OCT-2025,191.0,181.0,191.0,10.0,,"Initial Public Offer of Fresh Issue of aggregating up to 1,20,60,000 Equity Shares",100% Book Building,Bigshare Services Private Limited,1.803628172539361,0.8516825405287437,0.9290370486723452,1.1001911001911002,1.3535696517412936,6002526.0,1800759.0,4201770.0,12060000.0,10826325.0,1533675.0,810825.0,16324050.0,,,,
GLOTTIS,Glottis Limited,EQ,2025,29-SEP-2025,01-OCT-2025,07-OCT-2025,129.0,120.0,129.0,2.0,,"Initial Public Offer of Fresh Issue up to 1600 million and Offer for Sale up to 11,395,640 Equity Shares  (Including Anchor Investor portion of 42,83,755 Equity Shares)",100% Book Building,KFin Technologies Limited,1.8652285357251004,1.9827977715742269,0.9140549438629008,,1.4410366882133203,2813652.0,7418690.0,9891587.0,20123929.0,5248104.0,14709762.0,11051502.0,28999320.0,,,,
VIJAYPD,Vijaypd Ceutical Limited,SME,2025,29-SEP-2025,01-OCT-2025,07-OCT-2025,35.0,35.0,35.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,0.0,5128000.0,4832000.0,5128000.0,,,,
SUBAHOTELS,Suba Hotels Limited,SME,2025,29-SEP-2025,01-OCT-2025,07-OCT-2025,111.0,105.0,111.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,27194400.0,22125600.0,16425600.0,49320000.0,,,,
ADVANCE,Advance Agrolife Limited,BE,2025,30-SEP-2025,03-OCT-2025,08-OCT-2025,100.0,95.0,100.0,10.0,,"Initial Public Fresh Issue upto 1,92,85,720 Equity Shares including Anchor Allocation portion of 57,76,716 Equity Shares",100% Book Building,KFin Technologies Limited,21.738865126829847,115.93417436481212,15.78345848105691,18.405,38.900254970684735,3851144.0,2888358.0,6739502.0,13509004.0,83719500.0,334859400.0,242829600.0,525503700.0,,,,
GREENLEAF,Greenleaf Envirotech Limited,SME,2025,30-SEP-2025,06-OCT-2025,09-OCT-2025,136.0,136.0,136.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,11000.0,3181000.0,2889000.0,3192000.0,,,,
BAGDIGITAL,B.A.G. Convergence Limited,SME,2025,30-SEP-2025,03-OCT-2025,08-OCT-2025,87.0,82.0,87.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,1438400.0,2467200.0,1227200.0,3905600.0,,,,
MUNISH,Munish Forge Limited,SME,2025,30-SEP-2025,03-OCT-2025,08-OCT-2025,96.0,91.0,96.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,5918400.0,5740800.0,4102800.0,11659200.0,,,,
SHEEL,Sheel Biotech Limited,SME,2025,30-SEP-2025,03-OCT-2025,08-OCT-2025,63.0,59.0,63.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,20244000.0,20352000.0,12966000.0,40596000.0,,,,
WEWORK,WeWork India Management Limited,EQ,2025,03-OCT-2025,07-OCT-2025,10-OCT-2025,648.0,615.0,648.0,10.0,,"Initial Public Offer of up to 46,296,296 Equity Shares (Including Anchor portion of 20,806,548 Equity Shares)",100% Book Building,MUFG Intime India Private Limited (formerly Link Intime India Private Limited),1.1276406739137597,0.1433322543459281,0.2821925060941757,0.9806965374729096,0.7061178086185865,13871033.0,6935515.0,4623677.0,25489748.0,15641541.0,994083.0,451835.0,17998765.0,,,,
SMC01,Surat Municipal Corporation,DEBT,2025,06-OCT-2025,09-OCT-2025,14-OCT-2025,500.0,1000.0,1000.0,1000.0,,"Public Issue by Surat Municipal Corporation of Rated, Listed, Taxable, Secured, Redeemable, Non-Convertible Green Municipal Bonds (in the nature of debentures) of face value of Rs. 1,000/- each, (comprising of 2 (two) separately transferable and redeemable principal parts (STRPPs) namely 1 STRPP A of face value of Rs. 500/- and 1 STRPP B of face value of Rs. 500/- for an amount upto Rs 100 crores (Base Issue Size) with an option to retain oversubscription up to Rs 100 crores (Green Shoe Option), aggregating up to Rs 200 crores",,Kfin Technologies Limited,,,,,0.0,,,,0.0,,,,0.0,,,,
830TACA27A,Tata Capital Limited,N0,2025,06-OCT-2025,08-OCT-2025,18-MAR-2026,,310.0,326.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,
LGEINDIA,LG Electronics India Limited,EQ,2025,07-OCT-2025,09-OCT-2025,14-OCT-2025,1140.0,1080.0,1140.0,10.0,,"Initial Public Offer of Offer for Sale aggregating up to 101,815,859 Equity Shares ( including Employee Reservation Portion aggregating up to 2,10,728 Equity Shares and Anchor investor portion of 3,04,81,539 Equity Shares)",100% Book Building,KFin Technologies Limited,93.5550152339749,14.991213632906998,2.4398769679686594,6.175320792680612,31.088531523115385,20321026.0,15240770.0,35561796.0,71334320.0,1901133897.0,228477639.0,146611478.0,2217679256.0,,,,
ANANTAM,Anantam Highways Trust,IV,2025,07-OCT-2025,09-OCT-2025,16-OCT-2025,100.0,98.0,100.0,,,"Initial Public offer of [.] units aggregating up to Rs. 4,000 million (Anchor allocation portion of 1,79,99,850 units)",,KFin Technologies Limited,0.373206913870616,1.6395989827568465,,,0.9488373646933048,12244950.0,10204050.0,,22449000.0,4569900.0,16730550.0,16020900.0,21300450.0,,,,
RUBICON,Rubicon Research Limited,EQ,2025,09-OCT-2025,13-OCT-2025,16-OCT-2025,485.0,461.0,485.0,1.0,,"Initial Public Fresh Issue upto 5000 million and Offer of Offer for sale of up to 8774.99 million (including Anchor Allocation 1,27,64,691 Equity Shares)",100% Book Building,MUFG Intime India Private Limited,73.90510699422082,48.53543766889933,23.847697579946608,11.666903813318156,57.766326135611614,8952820.0,4476409.0,2984273.0,16455670.0,661659120.0,217264470.0,144693000.0,950583600.0,,,,
CRAMC,Canara Robeco Asset Management Company Limited,EQ,2025,09-OCT-2025,13-OCT-2025,16-OCT-2025,266.0,253.0,266.0,10.0,,"Initial Public Offer of Offer for Sale up to 49,854,357 Equity Shares (Including anchor investor portion of 14,956,306 Equity Shares)",100% Book Building,MUFG Intime India Private Limited,10.38601317918834,4.701124903284955,1.0427943108569104,,4.496213499143548,9970872.0,7478154.0,17449025.0,34898051.0,103557608.0,35155736.0,23844464.0,156909088.0,,,,
815CHLI36,Canara HSBC Life Insurance Company Limited,N0,2025,10-OCT-2025,14-OCT-2025,17-MAR-2026,,100.0,106.0,,,,,,,,,,0.0,,,,0.0,,,,0.0,,,,
MIDWESTLTD,Midwest Limited,EQ,2025,15-OCT-2025,17-OCT-2025,24-OCT-2025,1065.0,1014.0,1065.0,5.0,,"Initial Public Offer of Fresh Issue of up to Rs. 2,500 Million and Offer for sale of up to Rs. 2010 Million (Including anchor investor portion of 12,67,605 Equity Shares)",100% Book Building,KFin Technologies Limited,120.54567967443768,119.47299983024902,16.404089476615237,18.47662527392257,68.07014877496424,887572.0,665681.0,1553255.0,3117460.0,106992970.0,79530906.0,58563372.0,212205966.0,,,,
SMCG03,SMC Global Securities Limited,DEBT,2025,16-OCT-2025,24-OCT-2025,,,1000.0,1000.0,1000.0,,"The Company is proposing a Public Issue of secured, rated, listed, redeemable, non-convertible debentures of face value of Rs.1,000 each (NCDs) for an amount up to Rs.7,500 Lakh (Base Issue Size) with an option to retain oversubscription up to Rs.7,500 Lakh (Green Shoe Option), aggregating up to 15,00,000 NCDs for an aggregate amount of up to Rs.15,000 Lakhs (Issue Size OR Issue Limit) (hereinafter referred to as the Issue)",,MUFG Intime India Private Limited (Formerly Link Intime India Private Limited),,,,,0.0,,,,0.0,,,,0.0,,,,
JAYESH,Jayesh Logistics Limited,SME,2025,27-OCT-2025,29-OCT-2025,03-NOV-2025,122.0,116.0,122.0,,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,22719000.0,46601000.0,36253000.0,69320000.0,,,,
ORKLAINDIA,Orkla India Limited,EQ,2025,29-OCT-2025,31-OCT-2025,06-NOV-2025,730.0,695.0,730.0,1.0,,"Initial Public Offer of Offer for Sale of Up to 22,843,004 Equity Shares (Including eligible employees reservation portion of up to 30,000 Equity Shares and anchor investor portion of 68,43,900 Equity Shares)",100% Book Building,KFin Technologies Limited,59.48459223149252,34.79669930983816,4.86361163406538,10.493333333333334,26.853105023881337,4562601.0,3421951.0,7984552.0,15999104.0,271404460.0,119072600.0,87714640.0,429625620.0,,,,
STUDDS,Studds Accessories Limited,EQ,2025,30-OCT-2025,03-NOV-2025,07-NOV-2025,585.0,557.0,585.0,5.0,,"Initial Public Offer of up to 77,86,120 Equity Shares (including Anchor Allocation of 23,35,836 Equity Shares)",100% Book Building,MUFG Intime India Private Limited,102.83483622137857,30.25698293887071,14.49772158661824,,43.11388177203243,1557224.0,1167918.0,2725142.0,5450284.0,160136875.0,35337675.0,21822525.0,234982900.0,,,,
LENSKART,Lenskart Solutions Limited,EQ,2025,31-OCT-2025,04-NOV-2025,10-NOV-2025,402.0,382.0,402.0,2.0,,"Initial Public Offer of Fresh Issue up to Rs.21,500 million and Offer for Sale up to 127,562,573 Equity Shares(including Employee Reservation Portion aggregating up to Rs.150 million and anchor investor portion of 8,13,02,412 Equity Shares",100% Book Building,MUFG Intime India Private Limited,23.714737928070328,13.841052311254394,4.566836801846794,3.60643339359214,17.4857756854447,54201608.0,27100803.0,18067202.0,99761257.0,1285376929.0,375103632.0,279002348.0,1744402962.0,,,,
